0.000001,0.998557
0.000000,0.998597
0.000002,0.990499
0.000020,0.985579
0.000033,0.998146
0.000111,0.988762
0.000053,0.981098
0.000333,0.982867
0.000023,0.988836
0.000018,0.959012
0.000023,0.967759
0.000013,0.950271
0.000026,0.959327
0.000014,0.923066
0.004515,0.629522
0.000007,0.941884
0.000000,0.934531
0.000008,0.981201
0.001525,0.807325
0.000842,0.482894
0.000005,0.963988
0.000135,0.044249
0.000062,0.016769
0.000007,0.000220
0.000106,0.000725
0.000965,0.278060
0.000054,0.048459
0.000198,0.001179
0.000037,0.010468
0.000160,0.104205
0.000003,0.297743
0.000527,0.017797
0.000435,0.001288
0.054557,0.918965
0.002522,0.003154
0.000155,0.000486
0.000627,0.173423
0.000005,0.293826
0.000244,0.000846
0.000087,0.003814
0.014467,0.012185
0.000119,0.230068
0.000032,0.003241
0.000033,0.005529
0.000967,0.242173
0.000038,0.000013
0.000023,0.186213
0.000083,0.154849
0.000003,0.247383
0.000035,0.049120
0.000068,0.110182
0.000383,0.008305
0.000266,0.075805
0.000003,0.012809
0.000033,0.251998
0.000000,0.185216
0.001852,0.010549
0.120765,0.536950
0.000584,0.451672
0.000385,0.283876
0.000000,0.459203
0.000022,0.680091
0.000008,0.429431
0.000008,0.000046
0.000011,0.104062
0.000000,0.014132
0.000061,0.098160
0.000003,0.013265
0.000000,0.009650
0.000000,0.934837
0.000002,0.134659
0.000071,0.045765
0.000004,0.034573
0.000007,0.075760
0.000000,0.017565
0.000000,0.006524
0.000000,0.146860
0.000072,0.084927
0.000000,0.006122
0.000000,0.014482
0.000000,0.031092
0.000000,0.050538
0.000000,0.147836
0.000000,0.006778
0.000000,0.004337
0.000000,0.000845
0.000000,0.008215
0.000000,0.002671
0.000000,0.000900
0.022621,0.905199
0.000002,0.007819
0.000101,0.006202
0.000000,0.005131
0.000000,0.006751
0.000000,0.056055
0.000000,0.022123
0.000000,0.138663
0.000000,0.020541
0.000000,0.010157
0.090118,0.855336
0.000006,0.240025
0.036933,0.011923
0.195392,0.026788
0.000000,0.366997
0.002923,0.015515
0.000000,0.063158
0.000000,0.122266
0.000000,0.974988
0.000000,0.024924
0.000000,0.972236
0.000000,0.063964
0.000000,0.129771
0.000000,0.249306
0.000000,0.087170
0.000000,0.107797
0.000000,0.073851
0.000000,0.012677
0.000000,0.218120
0.000000,0.914806
0.000000,0.951247
0.000000,0.951988
0.000000,0.038639
0.000000,0.056614
0.000000,0.006493
0.000000,0.018086
0.000000,0.049622
0.000000,0.019321
0.000000,0.007894
0.000000,0.958431
0.000000,0.049662
0.000000,0.003826
0.000000,0.024230
0.000000,0.024843
0.000000,0.036188
0.000000,0.004459
0.000000,0.003632
0.000000,0.055336
0.000000,0.000000
0.000000,0.022835
0.001264,0.006876
0.000000,0.005213
0.000000,0.017873
0.000000,0.020281
0.000000,0.010996
0.000000,0.013170
0.000000,0.006456
0.000000,0.007042
0.000000,0.003822
0.000000,0.011084
0.000000,0.002223
0.000000,0.003960
0.000000,0.021311
0.000003,0.012711
0.000000,0.019140
0.000002,0.009169
0.000000,0.000666
0.000000,0.002183
0.000000,0.000000
0.000000,0.024994
0.000000,0.009767
0.000000,0.005519
0.000000,0.021785
0.000000,0.020072
0.000000,0.007355
0.000000,0.012163
0.000000,0.000000
0.000000,0.001749
0.000000,0.000950
0.000000,0.004129
0.000000,0.003871
0.000000,0.007684
0.000003,0.003426
0.000000,0.003842
0.000000,0.002612
0.000001,0.002170
0.007977,0.889765
0.000000,0.000019
0.000000,0.005577
0.000000,0.003513
0.000015,0.943526
0.000000,0.001014
0.000000,0.004429
0.000000,0.003289
0.000000,0.001269
0.000000,0.960195
0.000000,0.003520
0.000000,0.000574
0.000000,0.000070
0.000000,0.000010
0.000000,0.000037
0.000000,0.009306
0.000000,0.007044
0.000000,0.002066
0.000000,0.000000
0.000000,0.000410
0.000000,0.001317
0.000000,0.008001
0.000000,0.000013
0.000000,0.001564
0.000000,0.004812
0.000000,0.000730
0.000000,0.011852
0.000000,0.004290
0.000000,0.000943
0.000000,0.006672
0.000000,0.004112
0.000000,0.001484
0.122085,0.881027
0.000000,0.001129
0.000358,0.001715
0.000028,0.003844
0.000000,0.000751
0.000000,0.001000
0.000000,0.007059
0.000000,0.004399
0.000000,0.000019
0.000000,0.009604
0.000000,0.010006
0.000000,0.016690
0.000000,0.023508
0.000000,0.011454
0.000100,0.003763
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
