0.000213,2.378837
0.000057,2.390844
0.000151,2.389515
0.000156,2.392411
0.000074,2.387109
0.000008,2.392784
0.000021,2.385658
0.000012,2.388381
0.000008,2.388455
0.000013,2.390356
0.000026,2.384705
0.000007,2.392801
0.000032,2.384368
0.000007,2.389756
0.000034,2.387086
0.000011,2.385740
0.000015,2.378677
0.000008,2.380493
0.000004,2.390890
0.000006,2.384490
0.000003,2.391693
0.000004,2.388208
0.000005,2.388446
0.000021,2.380561
0.000004,2.390586
0.000004,2.389593
0.000005,2.383410
0.000006,2.385289
0.000005,2.387053
0.000004,2.387385
0.000004,2.382777
0.000003,2.387306
0.000003,2.389554
0.000004,2.382461
0.000002,2.389480
0.000003,2.384211
0.000003,2.390067
0.000004,2.382503
0.000002,2.389641
0.000004,2.379206
0.000005,2.383655
0.000003,2.387573
0.000002,2.381383
0.000005,2.381325
0.000002,2.384994
0.000001,2.388838
0.000004,2.379031
0.000004,2.383205
0.000003,2.384960
0.000003,2.383339
0.000004,2.384353
0.000002,2.388413
0.000002,2.384714
0.000004,2.380090
0.000017,2.386876
0.000003,2.385946
0.000003,2.383602
0.000005,2.385174
0.000001,2.386518
0.000003,2.383919
0.000002,2.386854
0.000003,2.383073
0.000005,2.379870
0.000002,2.381604
0.000008,2.380296
0.000004,2.381588
0.000238,2.374265
0.000006,2.372269
0.000022,2.371989
0.000014,2.377452
0.000011,2.378104
0.000029,2.369208
0.000058,2.356197
0.000041,2.368495
0.000041,2.362242
0.000021,2.366065
0.000014,2.365293
0.000010,2.368058
0.000009,2.375550
0.000006,2.364522
0.000007,2.360251
0.000006,2.367532
0.000004,2.362861
0.000001,2.366835
0.000003,2.363350
0.000010,2.370732
0.000004,2.359185
0.000004,2.367181
0.000004,2.376137
0.000002,2.358162
0.000001,2.361980
0.000009,2.360663
0.000002,2.367792
0.000004,2.355460
0.000001,2.355726
0.000004,2.353757
0.000014,2.350578
0.000011,2.359822
0.000031,2.345892
0.000011,2.359873
0.000030,2.351787
0.000015,2.344068
0.000016,2.344972
0.000015,2.354631
0.000015,2.331214
0.000019,2.339809
0.000018,2.343368
0.000024,2.320050
0.000017,2.308797
0.000039,2.321945
0.000065,2.330457
0.000011,2.327790
0.000050,2.336703
0.000023,2.330498
0.000024,2.339207
0.000031,2.338019
0.000012,2.325951
0.000042,2.280889
0.000025,2.287258
0.000070,2.300849
0.000111,2.325963
0.000022,2.327134
0.000025,2.317261
0.000099,2.338183
0.000030,2.314622
0.000054,2.321376
0.000045,2.329540
0.000014,2.313997
0.000013,2.315975
0.000023,2.293952
0.000050,2.313677
0.000007,2.330305
0.000005,2.323921
0.000081,2.319361
